User ID,,Tweet ID,Date,Exclude RT,Tweet,"1=postive, 2=N, 3=Negative, 0=unknown","EmotionCode (1= Anger/insult/dogmatic/judgemental2= fear/stressed out/depressed/sad/bummed out/embarrassed, 3= loving/kind/supportive/inspired/helpful/longing/hopeful, 4 = happy/joking/excited/turned on 5= Neutral,statement 0 = don't know/not relevant/sarcastic without enough info on emotion","Emotion Intensity (0=unknown/not relvant 1= no emotion, 2 = some emotion, 3= extremely intense)",1844,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:38,RT,RT @lifeaseva: What am I doing with my time. https://t.co/6qyuIykZEG,,,,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:37,RT,RT @lifeaseva: Be afraid.,,,,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:37,RT,RT @CCabelloNews: Normani favorited Camila's tweet https://t.co/1HXb6fjdOn,,,,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:35,RT,RT @Iarrysupdates: i'm getting this bro pat hug gif tattooed on my ass https://t.co/CAnn4ykP9E,,,,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:35,RT,RT @Iarrysupdates: It's been 84 years https://t.co/9TVc2NOPi7,,,,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:34,RT,RT @Iarrysupdates: Best end of a tour ever https://t.co/RA3hFoJmzK,,,,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:34,RT,RT @Iarrysupdates: i'm never getting over this hug i'm gonna think about this throughout the entire break,,,,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:34,RT,RT @Iarrysupdates: THEY SLAM INTO EACH OTHER WHEN THEY HUG https://t.co/J5MrPzn38u,,,,,,,,,,,,,,
jasonhibono,5,6.61E+17,11/3/15 1:15,Pe,People will always try to find a way to undermine your success.,3,2,2,,,,,,,,,,,
jakeyafable,5,6.61E+17,11/2/15 16:08,Bl,"Blessed to be alive today, and I thank God for what He has in store this week. #mondaymotivation",1,4,2,,,,,,,,,,,
heyitschio,5,6.61E+17,11/2/15 0:07,RT,RT @NarryMyDream: RT IF YOU WILL BE HERE TILL THE END #ProudofOneDirection https://t.co/Pi5JD0BMTo,,,,,,,,,,,,,,
youleeeeee,5,6.62E+17,11/5/15 22:37,RT,"RT @ovoshamar: lebron:  ""this nigga can dunk??"" https://t.co/gzFr6GfcWZ",,,,,,,,,,,,,,
youleeeeee,5,6.62E+17,11/4/15 2:40,RT,RT @larryislegend: Killed it RT @chasingdreams67: ZAYTOVEN!!!!ðŸ’€ðŸ’€ðŸ’€ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/QuYxYKB4yA,,,,,,,,,,,,,,
youleeeeee,5,6.61E+17,11/3/15 8:02,RT,RT @Acapellavids: I didn't know what this was for so long ðŸ˜‚ https://t.co/YQbnxcOjq0,,,,,,,,,,,,,,
youleeeeee,5,6.61E+17,11/3/15 7:00,RT,RT @dianneirl: Ur my avo half https://t.co/pQKp0Tj0Oi,,,,,,,,,,,,,,
IsaacPatronus,5,6.63E+17,11/7/15 20:28,RT,RT @troyesivan: Gaaaaaaahhhh I'm in LANDAN for the @BBCR1 Teen Awards!! ðŸ˜«ðŸ’¥â‰ï¸ I'm cohosting and its gonna be a grand old time ðŸ’ƒðŸ»ðŸ’‹,,,,,,,,,,,,,,
IsaacPatronus,5,6.63E+17,11/7/15 20:28,RT,"RT @troyesivan: ngl this is a v big deal to me and I'm v v v v v excited. The awards are gonna be live streamed, too!! ðŸ’™ðŸ’™ðŸ’™",,,,,,,,,,,,,,
jakeyafable,5,6.62E+17,11/4/15 15:56,Fi,First chem midterm today.  Jesus take the wheel ðŸ™ŒðŸ»ðŸ™ŒðŸ»ðŸ™ŒðŸ»ðŸ™ðŸ» #philippians4:13,1,3,2,,,,,,,,,,,
IsaacPatronus,5,6.63E+17,11/7/15 8:37,RT,"RT @xoxo_china: @IsaacPatronus haha best picture ever , same here !! Miss you already , you better let me know when you come down ðŸ’–",,,,,,,,,,,,,,
jakeyafable,5,6.62E+17,11/5/15 22:13,@e,@eyetolow miss you so much broski ðŸ˜­ðŸ’”,1,3,2,,,,,,,,,,,
jasonhibono,5,6.61E+17,11/2/15 21:01,Is,Is it too late to say sorry now,2,5,1,,,,,,,,,,,
IsaacPatronus,5,6.63E+17,11/7/15 7:02,RT,RT @ReahnotRhea: @IsaacPatronus being cute is also important. https://t.co/86wjc25KpN,,,,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/4/15 0:29,wh,when you're obviously the ugly friend,3,2,2,,,,,,,,,,,
jasonhibono,5,6.61E+17,11/3/15 8:06,NO,NOT THE HOVERBOARDS https://t.co/VhtGv2HrJn,2,5,1,,,,,,,,,,,
jasonhibono,5,6.61E+17,11/3/15 10:41,Da,"Damn, this Colton vs. GT rivalry just keeps on getting bigger. Can't wait to see what's in store this Friday âš¡ï¸ðŸ",1,4,2,,,,,,,,,,,
IsaacPatronus,5,6.62E+17,11/4/15 23:45,RT,RT @BestComedyVine: That moment you realize Bernie Sanders has your vote https://t.co/519yM6Bt08,,,,,,,,,,,,,,
IsaacPatronus,5,6.62E+17,11/4/15 23:44,RT,"RT @GirlfriendNotes: ""How's life?"" https://t.co/xk2Hpby1Tv",,,,,,,,,,,,,,
IsaacPatronus,5,6.62E+17,11/4/15 19:36,RT,RT @CommonWhiteGirI: Me during syllabus week vs me now https://t.co/0nepEvSrs3,,,,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/3/15 20:20,Um,"Um, I don't know how to feel about likes instead of favorites",2,5,1,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/3/15 20:40,He,"Hey just ran into Josh Rosen, he was asking where the restrooms were lol",1,4,2,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 6:50,I ,"I leave LA for one day, and I miss out on seeing a freaking UFO",3,2,2,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/4/15 7:55,My,My dorm ðŸ˜Š https://t.co/c4pz542y1T,2,5,1,,,,,,,,,,,
IsaacPatronus,5,6.62E+17,11/4/15 0:40,RT,"RT @ShiWantsTheC: me: ""mama, puedo comer mÃ¡s tacos?"" mom: "" ay no mijo ya comiste muchos! AcuÃ©rdate de tu dieta!"" https://t.co/fwXAlne7CM",,,,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/4/15 8:13,Wo,Work hard until you no longer have to introduce yourself,2,5,1,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/4/15 10:37,2:,2:37 AM https://t.co/FG5ym3ZfZ9,0,0,0,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/4/15 19:02,Wh,When you start skipping class every week because why not,2,5,1,,,,,,,,,,,
jasonhibono,5,6.62E+17,11/5/15 2:11,aw,awkwardly scratching my frontal lobe area https://t.co/gKldKmblFJ,2,5,1,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/7/15 5:48,Co,"Coming back to GT made me so happy. It was a big reunion with all the alumni, and the school pride was amazing. Good job, Titans. âš¡ï¸",1,4,2,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/7/15 7:36,@g,@gogwencoco ur crazy,0,0,2,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/7/15 7:48,ju,jumpman jumpman jumpman,2,5,1,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/7/15 7:52,Co,Colton vs. GT is exactly the same as USC vs. UCLA.  The better school will always triumph ðŸ˜‰,2,5,1,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/7/15 8:08,Go,God works in mysterious ways,2,5,1,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 1:29,Or,"Oregon state got murdered by UCLA, 41-0 ðŸ’™ðŸ’› #UCLAvsOSU",2,5,1,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 3:10,Wo,"Work hard in high school, and I promise it'll all be worth it once you get to college âœ…",1,3,2,,,,,,,,,,,
IsaacPatronus,5,6.61E+17,11/3/15 2:21,RT,RT @troyesivan: love getting pics w you guys https://t.co/WJKZFRTUbl,,,,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 4:57,Oh,"Oh you know, the usual at UCLA @RedHourBen, Ben Stiller https://t.co/qn3ZRE4t2k",0,0,0,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 6:48,Ac,Academics always come first,2,5,1,,,,,,,,,,,
IsaacPatronus,5,6.61E+17,11/2/15 17:46,RT,"RT @ArianaGrande: here we go again.... Sure I'm not the only 1 feeling this way today!! in case you need a reminder, you're beautifulðŸŒ¬ httpâ€¦",,,,,,,,,,,,,,
jayqualynn,5,6.62E+17,11/4/15 1:30,I ,I think that 6.0 earthquake hit LA...oh wait no it's just my legs shaking in pain. ðŸ˜#runnerproblems,3,2,2,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 7:16,Te,"Tell me why the U.S. would be testing their missiles over American soil, let alone above one of the biggest cities in the country.",2,5,1,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 8:31,Se,Seeing people get accepted into colleges gets me super excited,1,4,2,,,,,,,,,,,
jasonhibono,5,6.63E+17,11/8/15 20:01,Ya,Ya'll better be applying to UCLA... https://t.co/RPbOeBIWYj,2,5,1,,,,,,,,,,,
sherry9788,5,6.63E+17,11/8/15 22:27,RT,RT @FreddyAmazin: Sunday's https://t.co/iy9U97iSmC,,,,,,,,,,,,,,
jessicadangg,5,6.63E+17,11/8/15 0:21,RI,RIP PHONE ðŸ˜­,3,2,2,,,,,,,,,,,
sherry9788,5,6.63E+17,11/8/15 9:48,RT,"RT @TheFunnyTeens: ""you should talk more!"" me: *tries to talk* - gets ignored  - gets interrupted  - gets talked over  - no one pays attentâ€¦",,,,,,,,,,,,,,
sherry9788,5,6.62E+17,11/5/15 9:08,RT,RT @SheeeRatchet: I love this dinosaur costume ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/0MD2GupPaT,,,,,,,,,,,,,,
sherry9788,5,6.62E+17,11/5/15 9:06,RT,RT @SheeeRatchet: Me all through November and December https://t.co/9S2kFVr7IW,,,,,,,,,,,,,,
sherry9788,5,6.62E+17,11/5/15 9:06,RT,RT @SheeeRatchet: Trying to bring up my gpa like... https://t.co/1lFR51wgnw,,,,,,,,,,,,,,
sherry9788,5,6.62E+17,11/5/15 9:06,RT,RT @SheeeRatchet: Who said cats are useless? https://t.co/7hImq34yVS,,,,,,,,,,,,,,
sherry9788,5,6.62E+17,11/5/15 9:04,RT,RT @SheeeRatchet: when u have 2 tests on the same day https://t.co/ptTF3I1ORt,,,,,,,,,,,,,,
sherry9788,5,6.62E+17,11/5/15 9:01,RT,RT @unicornPrism: This vine saved my life https://t.co/5ZLH5wzilz,,,,,,,,,,,,,,
jessicadangg,5,6.62E+17,11/3/15 18:38,1 ,1 month away from the weekend concert ðŸ˜­ðŸ˜­,1,4,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:13,It,It's Boring Not Having HW rn...Like It's Chill Sometimes Just To Sit Down And Do Work,3,2,2,,,,,,,,,,,
jessicadangg,5,6.63E+17,11/8/15 6:39,@j,@jermieestrada DO YOU WANT TO FIGHT ME RN ðŸ˜ª,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 0:01,I ,I Was So Happy That I Got To See @krisstaay Last Night! â™¡ This Campus Honestly Is Too Big Sometime lol,1,4,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 0:03,@k,@krisstaay That Would've Been Perfect Because We Both Were Slaying The Streets Of Westwood ðŸ˜…!,1,4,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 4:47,Ha,Has To Be Annoying tbh https://t.co/OUZreAZqcM,0,0,0,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 4:54,Ad,Adventures Are Fun :-'),0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 4:54,Gr,Grand Canyon For Week 2?,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 4:54,Yo,You Wanna Go Up To Big Bear For A Day During Week 1 Of Winter?,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 5:58,Th,The Neighborhood Is A Chill Band To Chill To ahah ðŸŽµ,0,0,0,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 5:59,I ,I don't ever mind sharing oxygen. I just want to get lost in your lungs ðŸŽµ,0,0,2,,,,,,,,,,,
cynthiacuevas21,5,6.63E+17,11/8/15 22:05,RT,RT @Brodiesmith21: Hey @justinbieber I challenge you to a trick shot battle!,,,,,,,,,,,,,,
cynthiacuevas21,5,6.63E+17,11/8/15 2:03,RT,RT @UCLAFootball: Retweet to vote @josh3rosen as the Player-Of-The-Game.   22-33 for 333 yards and 2 TDâ€™s https://t.co/41Uy6qZti7,,,,,,,,,,,,,,
cynthiacuevas21,5,6.63E+17,11/7/15 18:35,RT,RT @javalotta: RT ðŸ’™FREE from @AddisonMoore ðŸ’™ðŸ’™Celestra Series Books 1-2:Amazon:Kindle Store https://t.co/NHOliOvPGR,,,,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 5:59,I ,I don't know if we should be alone together  ðŸŽµ,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:00,@K,@Kylashallowhorn,0,0,0,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:00,An,And I love to watch her dance ðŸŽµ,1,4,2,,,,,,,,,,,
cynthiacuevas21,5,6.62E+17,11/4/15 16:03,RT,RT @TSwiftDailyNews: RT to vote @taylorswift13 for Artist of the Year at the #AMAs!!! #AMAs2015 #ArtistOfTheYear #TaylorSwift https://t.co/â€¦,,,,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:01,Bu,But I don't mind being patient ðŸŽµ,2,5,1,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:01,I ,I can make you laugh until you cry ðŸŽµ,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:01,Si,Single ðŸŽµðŸ˜Œ,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:02,@t,@thaooo_ @Kylashallowhorn Pretty Chill. How Was HoCo,0,0,2,,,,,,,,,,,
cynthiacuevas21,5,6.62E+17,11/4/15 0:58,RT,RT @Brodiesmith21: Hawaii Trick Shot Battle!  https://t.co/e7hjWp2LCw,,,,,,,,,,,,,,
cynthiacuevas21,5,6.62E+17,11/3/15 16:04,RT,RT @TSwiftDailyNews: RT to vote @taylorswift13 for Artist of the Year at the #AMAs!!! #AMAs2015 #ArtistOfTheYear #TaylorSwift https://t.co/â€¦,,,,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:02,Do,Dom Changed His Pic ðŸ‘€ I Noticed ;-),1,3,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:04,Fu,Fuck! ! ! ! â™¨âŒ›,0,0,3,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:05,@h,@hbdoma98 â¤,0,0,0,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:05,@t,@thaooo_ @Kylashallowhorn Ayye Nice To Hear! Pretty Chill So Far. I'm Still Alive Which Is Dope ðŸ˜†,1,3,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:07,@K,"@Kylashallowhorn Oh, That Was Halloween? ðŸ˜…",0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:09,@K,@Kylashallowhorn I Miss You Too Trapp Queen! Like I Just Want To Go On Our Random Drives ðŸ˜…,1,3,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:10,Ho,"How Relevant This Damn Album Is -_- Great Music, But Just TOO TRUTHFUL!",0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 8:36,No,Not A Good Evening For Me.,3,2,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:14,Se,Seeing red but I'm singing blue ðŸŽµ,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:14,Me,Me and my friends got money to spend ðŸŽµ,1,4,2,,,,,,,,,,,
nasusiel,5,6.63E+17,11/6/15 10:54,RT,RT @WorIdStarComedy: Michael Jordan Mansion is goals asf https://t.co/tQTdMwmBLF,,,,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:17,We,"Welp, Here's To A Night Of CNN News, The Greenest Green, And Mas MÃºsica ðŸ˜ƒ",0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 6:23,Wi,Wiped Out! - The Neighborhood ðŸŽµâœŒ,0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 17:10,I ,I Miss My Penny Board,3,2,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 8:38,If,If U Tell Urself That Everything Will Work Out Good And Let Life Happen To U Instead Of Forcing It; I'm Confident Things Will Turn Out Goodâ˜º,1,3,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 8:54,It,It All Looks Fun And Exciting In My Mind. But Somethings Are Better 'Thought Then Done',0,0,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 17:08,Th,That Makes Me Feel Better Now :-'),1,3,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/3/15 6:09,Mo,Monday Meetings Kill Me! But I Have My Stress Relievers ðŸ˜,3,2,2,,,,,,,,,,,
nasusiel,5,6.62E+17,11/3/15 16:57,RT,RT @FunnyQuotees: Sometimes you need a team to get past an obstacle    https://t.co/uEE4gCM9vF,,,,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 17:48,Be,Because They Are The Best Animals Ever And Don't Need To Waste Their Time Sleeping lol https://t.co/qBsxuJuBbB,1,3,0,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 19:01,Wh,When You Have A Meeting To Be A Justice On UCLA's Supreme Court Equivalent ðŸ˜¤,2,5,1,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 19:20,I',I'm Not One To Get Nervous I Believe,2,5,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 20:15,I ,I Need To Watch The View With All This Crazy Stuff Going On In The World!,2,5,0,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 20:17,To,"Today Is Going Great! Got My Penny Board Back, Meeting Went Well, â­ That Star Is The Best Part tbh ðŸ˜Œ",1,4,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 20:18,Br,Bruin Democrats Stay Hitting Me Up With Emails -_-,2,5,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 20:20,Je,"Jeb can fix it I'm Not A Campaign Manager But C'Mon Jeb, That Definitely Wants Me To Vote For You lol",2,5,0,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 21:10,So,So Blessed ðŸ˜‡,1,3,2,,,,,,,,,,,
natasha_4397,5,6.63E+17,11/7/15 3:30,RT,RT @iamjojo: Love em thug em fuck em leave em. Wish it was that easy.  https://t.co/qDz4GEOGIk,,,,,,,,,,,,,,
natasha_4397,5,6.63E+17,11/7/15 3:30,RT,RT @iamjojo: thank you God. for my big head and the brain inside of it.,,,,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/2/15 21:21,Lo,Long Hair &amp; Tattoos. Progression Of An Average Joe,2,5,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/3/15 6:01,Cl,Cliff Diving...I'm Too Hype!,1,4,2,,,,,,,,,,,
JJust_Justin,5,6.62E+17,11/4/15 20:11,I ,I Literally Said No Thank You To Going To My 9 AM Class,3,1,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/3/15 6:09,I ,I Honestly Look At Stress Now As Being So Unnecessary,2,5,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/3/15 6:12,Ju,Just An Unspoken And Subtle Connection I Feel. ðŸ˜,2,5,1,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/3/15 6:12,Th,"Then Again, This Could Be Me Over Analyzing lmao",2,5,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/3/15 6:20,I',I'm Like 200 Miles Way In LA Still Cheesing From Ear-To-Ear lol ðŸ˜,1,4,2,,,,,,,,,,,
JJust_Justin,5,6.61E+17,11/3/15 6:23,Le,Let Me Go Find Some HW To Do Before I Get Locked Out Of Twitter ðŸ˜…,2,5,2,,,,,,,,,,,
JJust_Justin,5,6.62E+17,11/4/15 0:31,Ah,"Ahah Alright I've Listened To Single Too Much Today And With This Weather, It Is A Recipe For Disaster ðŸ˜…ðŸ˜‰ðŸŽµðŸ˜Œ",2,5,2,,,,,,,,,,,
JJust_Justin,5,6.62E+17,11/4/15 9:12,Ok,"Okay, This Draws The Line! I Thought I Was Wild And Stuff, But This Shit Is Just Weird AF",2,5,2,,,,,,,,,,,
JJust_Justin,5,6.62E+17,11/4/15 21:35,IS,ISIS Legitimately Frustrates Me! ðŸ˜¬,3,1,3,,,,,,,,,,,
JJust_Justin,5,6.62E+17,11/4/15 21:51,Ah,Ahh Iran Is Just An International Headache rn,3,1,2,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 7:02,RT,RT @ComedyOrTruth: I'm not a procrastinator I just prefer doing all my work in a last minute panic,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 7:01,RT,"RT @SincerelyTumblr: really in the mood for receiving $50,000,000",,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 7:00,RT,RT @SincerelyTumblr: I just want to lie in bed and not participate in life,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 7:00,RT,RT @SincerelyTumblr: hey sorry i'm late i didn't wanna come,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 7:00,RT,RT @TheComedyHumor: Basically https://t.co/7nxgsKprDf,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:59,RT,RT @SincerelyTumblr: Why is this so true https://t.co/cRNFpj8A2y,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:59,RT,RT @SincerelyTumblr: i hate looking ugly the first time i meet someone like wait i can do better than this i swear,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:59,RT,RT @SincerelyTumblr: don't get mad when I pull a u on you,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:59,RT,RT @spodermenpls: gerl: i luv juses juses: i onli liek u az an frend,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:58,RT,RT @SincerelyTumblr: https://t.co/RH4AC2RkzC,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:57,RT,RT @SincerelyTumblr: Sitting in class like https://t.co/9CWWssEgRA,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:57,RT,RT @SincerelyTumblr: 99% sure my soulmate is a piece of pizza,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:57,RT,RT @ComedyOrTruth: WHO ELSE DOES THIS ðŸ˜‚ https://t.co/oqxhFQ0yJ3,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:57,RT,"RT @FactSoup: Once you begin to dislike someone, everything they do tends to annoy you.",,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:56,RT,RT @bradybirkel: Forever wanting this dogðŸ˜ðŸ˜ðŸ˜ðŸ˜ https://t.co/TBgjH62hrg,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:56,RT,RT @FactSoup: You are only going to be as good as the people you surround yourself with so be brave enough to let go of those who keep weigâ€¦,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:56,RT,RT @ComedyOrTruth: Literally college https://t.co/EBTVgCoaTz,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:55,RT,RT @SincerelyTumblr: Evan Peters more like Heaven Peters https://t.co/GrpO9SKvxI,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:55,RT,RT @RelatableQuote: leaving for school vs coming home https://t.co/IORusCuO30,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:54,RT,"RT @TheComedyHumor: That ""ignoring each other"" game can turn into ""never hearing from me again"" game reaaaal quick",,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:53,RT,RT @RelatableQuote: when ur ignoring someone's text but ur still up on twitter https://t.co/FBdvuVYcda,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:53,RT,RT @RelatableQuote: me 99% of the time... https://t.co/rZikhEYPsm,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:53,RT,RT @SincerelyTumblr: rt if ur the ugly friend,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:53,RT,RT @FactSoup: The average person walks past 7 psychopaths each day.,,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:52,RT,"RT @SincerelyTumblr: Everything is going to be alright, maybe not today, but eventually.",,,,,,,,,,,,,,
Adriianna7,5,6.62E+17,11/5/15 6:51,RT,RT @awkwardposts: This will never not be funny https://t.co/S5l9bLWxaA,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 8:00,RT,RT @SincerelyTumblr: halloween is over so itâ€™s basically christmas now,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:59,RT,RT @heyifeellike: i feel like the one lightbulb in the Christmas tree lights that makes all the other ones go off,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:59,RT,RT @RelatableQuote: LIFE AS A STUDENT https://t.co/RJMBQfgj9l,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:59,RT,RT @RelatableQuote: Feels good to have your shit together. Personally I wouldn't know but I bet it feels good,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:59,RT,RT @SincerelyTumblr: Kinda wanna workout kinda wanna eat loaded cheese fries kinda wanna nap for five days kinda wanna get my life togetherâ€¦,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:56,RT,RT @SincerelyTumblr: how to pet a cat https://t.co/1ze7IRUBaf,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:55,RT,RT @SincerelyTumblr: me: im gonna lose weight me: im gonna exercise every day me: im not going to eat me: im gonna go on diet and stick to â€¦,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:55,RT,RT @awkwardposts: When the teacher uses your work as an example https://t.co/kChU7chxn0,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:54,RT,RT @SincerelyTumblr: people: u should smile  me: not unless u deposit 2 million dollars in my bank account thanks,,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:54,RT,"RT @lordflaconegro: ""Did this bitch really just toss me"" https://t.co/7ledZyKFFx",,,,,,,,,,,,,,
Adriianna7,5,6.61E+17,11/2/15 7:53,RT,RT @awkwardposts: So accurate https://t.co/Ir63nPGVLA,,,,,,,,,,,,,,
AlohaMejia,5,6.63E+17,11/8/15 17:00,RT,RT @TweetLikeAGirI: this is the best thing i've ever seen https://t.co/SOsUewyAYt,,,,,,,,,,,,,,
AlohaMejia,5,6.63E+17,11/8/15 16:59,RT,RT @AnimaIposts: school tomorrow http://t.co/8RU0PipaYB,,,,,,,,,,,,,,
